player,team,date_of_birth,age,handed,center,left_wing,right_wing,defense,player_id
KURTIS.GABRIEL,NJD,"(20, 4, 1993)",21.0,1,0,0,1,0,2087
ZACK.MITCHELL,LAK,"(7, 1, 1993)",21.0,1,0,0,1,0,2089
MARKO.DANO,WPG,"(30, 11, 1994)",19.0,0,1,1,1,0,2090
RYAN.GRAVES,COL,"(21, 5, 1995)",19.0,0,0,0,0,1,2093
PETTERI.LINDBOHM,STL,"(23, 9, 1993)",20.0,0,0,0,0,1,2099
PHILLIP.DI.GIUSEPPE,NSH,"(9, 10, 1993)",20.0,0,0,1,0,0,2103
RYAN.CARPENTER,VGK,"(18, 1, 1991)",23.0,1,1,0,1,0,2104
ADAM.ERNE,TBL,"(20, 4, 1995)",19.0,0,0,1,1,0,2109
RYAN.DZINGEL,CBJ,"(9, 3, 1992)",22.0,0,1,1,1,0,2115
JAYCOB.MEGNA,ANA,"(10, 12, 1992)",21.0,0,0,0,0,1,2116
CHRISTIAN.DJOOS,WSH,"(6, 8, 1994)",19.0,0,0,0,0,1,2122
CHANDLER.STEPHENSON,WSH,"(22, 4, 1994)",20.0,0,1,1,0,0,2125
JOSH.ARCHIBALD,ARI,"(6, 10, 1992)",21.0,1,0,0,1,0,2126
JAKE.DOTCHIN,ANA,"(24, 3, 1994)",20.0,1,0,0,0,1,2128
BORNA.RENDULIC,-,"(25, 3, 1992)",22.0,1,0,0,1,0,2129
PATRICK.BROWN,CAR,"(29, 5, 1992)",22.0,1,1,0,1,0,2130
PONTUS.ABERG,MIN,"(23, 9, 1993)",20.0,1,0,1,1,0,2139
CONNOR.BRICKLEY,NYR,"(25, 2, 1992)",22.0,0,1,1,1,0,2141
DANIEL.CARR,VGK,"(1, 11, 1991)",22.0,0,0,1,0,0,2142
ROCCO.GRIMALDI,NSH,"(8, 2, 1993)",21.0,1,0,0,1,0,2143
BRIAN.FERLIN,-,"(3, 6, 1992)",22.0,1,0,0,1,0,2146
MAX.MCCORMICK,COL,"(1, 5, 1992)",22.0,0,0,1,0,0,2153
MACKENZIE.WEEGAR,FLA,"(7, 1, 1994)",20.0,1,0,0,0,1,2154
JASON.DICKINSON,DAL,"(4, 7, 1995)",18.0,0,1,0,0,0,2159
DENNIS.EVERBERG,-,"(31, 12, 1991)",22.0,0,0,0,1,0,2161
OSKAR.SUNDQVIST,STL,"(23, 3, 1994)",20.0,1,1,0,1,0,2163
NICHOLAS.BAPTISTE,TOR,"(4, 8, 1995)",18.0,1,0,0,1,0,2164
GEMEL.SMITH,BOS,"(16, 4, 1994)",20.0,0,1,0,0,0,2168
TOMAS.NOSEK,VGK,"(1, 9, 1992)",21.0,0,0,1,1,0,2170
DENNIS.RASMUSSEN,-,"(3, 7, 1990)",23.0,0,1,0,0,0,2171
PIERRE-EDOUARD.BELLEMARE,VGK,"(6, 3, 1985)",29.0,0,1,1,0,0,2172
IIRO.PAKARINEN,-,"(25, 8, 1991)",22.0,1,0,0,1,0,2173
MARTIN.HAVLAT,-,"(19, 4, 1981)",33.0,0,0,1,0,0,2177
KAEL.MOUILLIERAT,-,"(9, 12, 1987)",26.0,0,0,1,0,0,2178
JUSTIN.HODGMAN,-,"(27, 6, 1988)",26.0,1,1,0,0,0,2179
ANTON.VOLCHENKOV,-,"(25, 2, 1982)",32.0,0,0,0,0,1,2182
RINAT.VALIEV,CGY,"(11, 5, 1995)",19.0,0,0,0,0,1,2184
DAVID.BOOTH,-,"(24, 11, 1984)",29.0,0,0,1,0,0,2192
SAM.BENNETT,CGY,"(20, 6, 1996)",18.0,0,1,1,1,0,2195
NATHAN.WALKER,WSH,"(7, 2, 1994)",20.0,0,0,1,0,0,2196
ROBBY.FABBRI,STL,"(22, 1, 1996)",18.0,0,1,1,0,0,2199
RYAN.MALONE,-,"(1, 12, 1979)",34.0,0,0,1,0,0,2200
REMI.ELIE,BUF,"(16, 4, 1995)",19.0,0,0,1,0,0,2208
JUSTIN.BAILEY,PHI,"(1, 7, 1995)",18.0,1,0,0,1,0,2215
JOSEPH.BLANDISI,PIT,"(18, 7, 1994)",19.0,0,1,0,0,0,2222
CASEY.BAILEY,-,"(27, 10, 1991)",22.0,1,1,0,0,0,2224
ANDREW.COPP,WPG,"(8, 7, 1994)",19.0,0,1,1,0,0,2227
KRIS.NEWBURY,-,"(19, 2, 1982)",32.0,0,1,0,0,0,2228
DILLON.HEATHERINGTON,DAL,"(9, 5, 1995)",20.0,0,0,0,0,1,2229
DANICK.MARTEL,TBL,"(12, 12, 1994)",20.0,0,0,1,0,0,2233
BEN.HUTTON,VAN,"(20, 4, 1993)",22.0,0,0,0,0,1,2236
NIKITA.SOSHNIKOV,STL,"(14, 10, 1993)",21.0,0,0,0,1,0,2238
JOAKIM.RYAN,SJS,"(17, 6, 1993)",22.0,0,0,0,0,1,2243
JONNY.BRODZINSKI,LAK,"(19, 6, 1993)",22.0,1,1,0,0,0,2249
TANNER.KERO,VAN,"(24, 7, 1992)",22.0,0,1,0,0,0,2251
GARNET.HATHAWAY,CGY,"(23, 11, 1991)",23.0,1,0,1,1,0,2255
EVAN.RODRIGUES,BUF,"(28, 7, 1993)",21.0,1,1,1,0,0,2260
ARTEMI.PANARIN,CBJ,"(30, 10, 1991)",23.0,1,0,1,0,0,2263
JOSEPH.LABATE,-,"(16, 4, 1993)",22.0,0,0,1,0,0,2265
ANDREAS.MARTINSEN,CHI,"(13, 6, 1990)",25.0,0,1,0,0,0,2266
JOONAS.DONSKOI,SJS,"(13, 4, 1992)",23.0,1,0,0,1,0,2270
JAKUB.NAKLADAL,-,"(30, 12, 1987)",27.0,1,0,0,0,1,2271
BLAKE.PIETILA,NJD,"(20, 2, 1993)",22.0,0,1,0,1,0,2274
CHASE.BALISY,OTT,"(2, 2, 1992)",23.0,0,1,0,0,0,2280
NOEL.ACCIARI,BOS,"(1, 12, 1991)",23.0,1,1,0,1,0,2282
ANDREAS.JOHNSSON,TOR,"(21, 11, 1994)",20.0,0,0,1,0,0,2283
TOBIAS.LINDBERG,VGK,"(22, 7, 1995)",19.0,0,0,1,0,0,2289
MIKE.REILLY,MTL,"(13, 7, 1993)",21.0,0,0,0,0,1,2292
DAKOTA.MERMIS,ARI,"(5, 1, 1994)",21.0,0,0,0,0,1,2293
TREVOR.MURPHY,ANA,"(17, 7, 1995)",19.0,0,0,0,0,1,2317
MIKE.RICHARDS,-,"(11, 2, 1985)",30,0,1,0,0,0,2329
HUDSON.FASCHING,ARI,"(28, 7, 1995)",19,1,0,0,1,0,2331
BRANDON.TANEV,WPG,"(31, 12, 1991)",23,0,0,1,1,0,2332
KEVIN.GRAVEL,EDM,"(6, 3, 1992)",24.0,0,0,0,0,1,2333
NICK.LAPPIN,NJD,"(1, 11, 1992)",23.0,1,0,0,1,0,2338
TEDDY.BLUEGER,PIT,"(15, 8, 1994)",21.0,0,1,1,0,0,2347
KALLE.KOSSILA,ANA,"(14, 4, 1993)",23.0,0,1,0,0,0,2356
ROB.O'GARA,NYR,"(6, 7, 1993)",22.0,0,0,0,0,1,2359
ANDY.WELINSKI,ANA,"(27, 4, 1993)",23.0,1,0,0,0,1,2367
KEVIN.ROY,ANA,"(20, 5, 1993)",23.0,0,1,1,0,0,2370
JAKE.CHELIOS,-,"(8, 3, 1991)",25.0,0,0,0,0,1,2378
TIM.HEED,SJS,"(27, 1, 1991)",25.0,1,0,0,0,1,2390
YOHANN.AUVITU,-,"(27, 7, 1989)",26.0,0,0,1,0,1,2398
WADE.MEGAN,DET,"(22, 7, 1990)",25.0,0,1,0,0,0,2409
JOHN.GILMOUR,NYR,"(17, 5, 1993)",23.0,0,0,0,0,1,2420
MICHAEL.KAPLA,MIN,"(19, 9, 1994)",21.0,0,0,0,0,1,2427
C.J..SMITH,BUF,"(1, 12, 1994)",21.0,0,0,1,0,0,2428
JAKUB.JERABEK,-,"(12, 5, 1991)",26.0,0,0,0,0,1,2458
OSCAR.FANTENBERG,CGY,"(7, 10, 1991)",25.0,0,0,0,0,1,2461
MARIO.KEMPE,ARI,"(19, 9, 1988)",28.0,0,1,1,0,0,2463
TOMAS.HYKA,VGK,"(23, 3, 1993)",24.0,1,0,0,1,0,2469
KYLE.CRISCUOLO,BUF,"(5, 5, 1992)",25.0,1,1,0,0,0,2473
BOGDAN.KISELEVICH,WPG,"(14, 2, 1990)",28.0,0,0,0,0,1,2504
