name,signing_date,signing_age,signing_status,contract_type,length,cap_hit_pct,player_id
ANDY.MIELE,"(1, 7, 2015)",27,1,STANDARD CONTRACT,1,0.008100000000000001,1688
ANDY.MIELE,"(1, 7, 2016)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1688
MATT.FRATTIN,"(8, 4, 2011)",23,0,ENTRY-LEVEL CONTRACT,2,0.0147,1689
MATT.FRATTIN,"(1, 7, 2012)",24,0,STANDARD CONTRACT,2,0.0146,1689
MATT.FRATTIN,"(1, 7, 2014)",26,0,STANDARD CONTRACT,2,0.0116,1689
NIKITA.NIKITIN,"(14, 6, 2011)",24,0,ENTRY-LEVEL CONTRACT,1,0.0124,1690
NIKITA.NIKITIN,"(10, 6, 2011)",24,0,STANDARD CONTRACT,1,0.009300000000000001,1690
NIKITA.NIKITIN,"(28, 6, 2012)",26,0,STANDARD CONTRACT,2,0.0358,1690
NIKITA.NIKITIN,"(26, 6, 2014)",28,1,STANDARD CONTRACT,2,0.07,1690
MARC-ANTOINE.POULIOT,"(8, 7, 2008)",23,0,STANDARD CONTRACT,2,0.0146,1691
MARC-ANTOINE.POULIOT,"(25, 6, 2011)",26,1,STANDARD CONTRACT,1,0.0086,1691
MARC-ANTOINE.POULIOT,"(17, 7, 2011)",26,1,STANDARD CONTRACT,1,0.009399999999999999,1691
JEREMY.COLLITON,"(16, 7, 2008)",23,0,STANDARD CONTRACT,1,0.010700000000000001,1692
JEREMY.COLLITON,"(30, 11, 2011)",26,0,STANDARD CONTRACT,1,0.0078000000000000005,1692
JEREMY.COLLITON,"(14, 7, 2011)",26,0,STANDARD CONTRACT,1,0.009300000000000001,1692
GARNET.EXELBY,"(6, 7, 2011)",29,1,STANDARD CONTRACT,1,0.009300000000000001,1693
GARNET.EXELBY,"(11, 7, 2012)",30,1,STANDARD CONTRACT,1,0.01,1693
BRENDAN.BELL,"(11, 7, 2008)",25,1,STANDARD CONTRACT,1,0.0088,1694
BRENDAN.BELL,"(27, 9, 2008)",25,0,STANDARD CONTRACT,1,0.0123,1694
BRENDAN.BELL,"(31, 7, 2009)",26,1,STANDARD CONTRACT,1,0.0092,1694
JASON.AKESON,"(2, 3, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.012,1695
JASON.AKESON,"(2, 7, 2014)",24,0,STANDARD CONTRACT,1,0.0083,1695
JASON.AKESON,"(1, 7, 2015)",25,1,STANDARD CONTRACT,1,0.008100000000000001,1695
HARRY.ZOLNIERCZYK,"(8, 3, 2011)",23,0,ENTRY-LEVEL CONTRACT,1,0.0121,1696
HARRY.ZOLNIERCZYK,"(24, 7, 2012)",24,0,STANDARD CONTRACT,1,0.01,1696
HARRY.ZOLNIERCZYK,"(12, 7, 2013)",25,0,STANDARD CONTRACT,1,0.0086,1696
HARRY.ZOLNIERCZYK,"(1, 7, 2014)",26,1,STANDARD CONTRACT,1,0.009399999999999999,1696
HARRY.ZOLNIERCZYK,"(3, 7, 2015)",27,1,STANDARD CONTRACT,1,0.0084,1696
HARRY.ZOLNIERCZYK,"(1, 7, 2016)",28,1,STANDARD CONTRACT,1,0.0079,1696
HARRY.ZOLNIERCZYK,"(3, 10, 2017)",30,1,STANDARD CONTRACT,1,0.0087,1696
TAYLOR.FEDUN,"(9, 3, 2011)",22,0,ENTRY-LEVEL CONTRACT,2,0.0132,1697
TAYLOR.FEDUN,"(5, 7, 2013)",25,0,STANDARD CONTRACT,1,0.0105,1697
TAYLOR.FEDUN,"(1, 7, 2014)",26,1,STANDARD CONTRACT,1,0.0083,1697
TAYLOR.FEDUN,"(1, 7, 2015)",27,1,STANDARD CONTRACT,1,0.0084,1697
TAYLOR.FEDUN,"(1, 7, 2016)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1697
TAYLOR.FEDUN,"(26, 6, 2017)",29,1,STANDARD CONTRACT,2,0.0087,1697
TAYLOR.FEDUN,"(27, 6, 2019)",31,1,STANDARD CONTRACT,2,0.009000000000000001,1697
JAMES.LIVINGSTON,"(11, 3, 2011)",21,0,ENTRY-LEVEL CONTRACT,3,0.0102,1698
JOEY.HISHON,"(14, 3, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0152,1699
JOEY.HISHON,"(19, 7, 2014)",22,0,STANDARD CONTRACT,1,0.0123,1699
JOEY.HISHON,"(27, 7, 2015)",23,0,STANDARD CONTRACT,1,0.012199999999999999,1699
JAKE.GARDINER,"(15, 3, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.013600000000000001,1700
JAKE.GARDINER,"(29, 7, 2014)",24,0,STANDARD CONTRACT,5,0.0587,1700
OLIVER.LAURIDSEN,"(15, 3, 2011)",21,0,ENTRY-LEVEL CONTRACT,2,0.0101,1701
OLIVER.LAURIDSEN,"(10, 7, 2013)",24,0,STANDARD CONTRACT,2,0.009300000000000001,1701
BEN.CHIAROT,"(15, 3, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0104,1702
BEN.CHIAROT,"(26, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0087,1702
BEN.CHIAROT,"(18, 6, 2015)",24,0,STANDARD CONTRACT,2,0.0116,1702
BEN.CHIAROT,"(24, 6, 2017)",26,0,STANDARD CONTRACT,2,0.0187,1702
RYAN.BOURQUE,"(16, 3, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0111,1703
RYAN.BOURQUE,"(18, 8, 2014)",23,0,STANDARD CONTRACT,2,0.008199999999999999,1703
AARON.NESS,"(16, 3, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.013300000000000001,1704
AARON.NESS,"(11, 7, 2014)",24,0,STANDARD CONTRACT,1,0.012,1704
AARON.NESS,"(1, 7, 2015)",25,1,STANDARD CONTRACT,1,0.008100000000000001,1704
AARON.NESS,"(24, 6, 2016)",26,1,STANDARD CONTRACT,2,0.0084,1704
AARON.NESS,"(15, 5, 2018)",27,1,STANDARD CONTRACT,1,0.0087,1704
MIKE.HOEFFEL,"(19, 3, 2011)",21,0,ENTRY-LEVEL CONTRACT,2,0.011200000000000002,1705
MIKE.HOEFFEL,"(20, 7, 2013)",24,0,STANDARD CONTRACT,1,0.0103,1705
GARRETT.MITCHELL,"(19, 3, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0098,1706
GARRETT.MITCHELL,"(13, 5, 2014)",22,0,STANDARD CONTRACT,1,0.0086,1706
GARRETT.MITCHELL,"(3, 6, 2015)",23,0,STANDARD CONTRACT,2,0.0085,1706
STEFAN.ELLIOTT,"(21, 3, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.014199999999999999,1707
STEFAN.ELLIOTT,"(17, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0123,1707
STEFAN.ELLIOTT,"(17, 9, 2015)",24,0,STANDARD CONTRACT,1,0.0091,1707
STEFAN.ELLIOTT,"(1, 7, 2018)",27,0,STANDARD CONTRACT,1,0.008199999999999999,1707
TOM.KUHNHACKL,"(22, 3, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0103,1708
TOM.KUHNHACKL,"(23, 6, 2015)",23,0,STANDARD CONTRACT,1,0.008100000000000001,1708
TOM.KUHNHACKL,"(14, 3, 2016)",24,0,STANDARD CONTRACT,2,0.0088,1708
TOM.KUHNHACKL,"(2, 7, 2018)",26,1,STANDARD CONTRACT,1,0.0088,1708
DAVID.SHIELDS,"(23, 3, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0098,1709
DAVID.SHIELDS,"(8, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0087,1709
MATT.READ,"(23, 3, 2011)",24,0,STANDARD CONTRACT,3,0.0152,1710
MATT.READ,"(23, 9, 2013)",27,1,STANDARD CONTRACT,4,0.0564,1710
MATT.READ,"(30, 7, 2018)",32,1,STANDARD CONTRACT,1,0.008199999999999999,1710
DAVID.WARSOFSKY,"(24, 3, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0109,1711
DAVID.WARSOFSKY,"(25, 7, 2014)",24,0,STANDARD CONTRACT,1,0.0087,1711
DAVID.WARSOFSKY,"(1, 7, 2015)",25,1,STANDARD CONTRACT,1,0.0084,1711
DAVID.WARSOFSKY,"(1, 7, 2016)",26,1,STANDARD CONTRACT,1,0.0079,1711
DAVID.WARSOFSKY,"(1, 7, 2017)",27,1,STANDARD CONTRACT,2,0.009000000000000001,1711
GUSTAV.NYQUIST,"(25, 3, 2011)",21,0,ENTRY-LEVEL CONTRACT,2,0.011899999999999999,1712
GUSTAV.NYQUIST,"(21, 8, 2013)",23,0,STANDARD CONTRACT,2,0.0148,1712
GUSTAV.NYQUIST,"(10, 7, 2015)",25,0,STANDARD CONTRACT,4,0.06509999999999999,1712
JIMMY.HAYES,"(30, 3, 2011)",21,0,ENTRY-LEVEL CONTRACT,3,0.0102,1713
JIMMY.HAYES,"(29, 7, 2014)",24,0,STANDARD CONTRACT,1,0.0134,1713
JIMMY.HAYES,"(6, 7, 2015)",25,0,STANDARD CONTRACT,3,0.0322,1713
JIMMY.HAYES,"(1, 10, 2017)",27,1,STANDARD CONTRACT,1,0.009300000000000001,1713
JIMMY.HAYES,"(1, 7, 2018)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1713
MARK.ARCOBELLO,"(1, 4, 2011)",22,0,ENTRY-LEVEL CONTRACT,2,0.0098,1714
MARK.ARCOBELLO,"(14, 6, 2013)",24,0,STANDARD CONTRACT,1,0.009300000000000001,1714
MARK.ARCOBELLO,"(31, 3, 2014)",25,0,STANDARD CONTRACT,1,0.009300000000000001,1714
MARK.ARCOBELLO,"(1, 7, 2015)",26,1,STANDARD CONTRACT,1,0.0154,1714
SENA.ACOLATSE,"(3, 4, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.011699999999999999,1715
SENA.ACOLATSE,"(3, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0101,1715
SENA.ACOLATSE,"(1, 7, 2015)",24,1,STANDARD CONTRACT,1,0.008100000000000001,1715
MIKE.SISLO,"(3, 4, 2011)",23,0,ENTRY-LEVEL CONTRACT,2,0.01,1716
MIKE.SISLO,"(19, 7, 2013)",25,0,STANDARD CONTRACT,1,0.0086,1716
MIKE.SISLO,"(18, 6, 2014)",26,1,STANDARD CONTRACT,2,0.0087,1716
MIKE.SISLO,"(1, 7, 2016)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1716
MIKE.SISLO,"(1, 7, 2017)",29,1,STANDARD CONTRACT,1,0.0087,1716
MIKE.SISLO,"(2, 7, 2018)",30,1,STANDARD CONTRACT,1,0.008199999999999999,1716
BRIAN.GIBBONS,"(4, 4, 2011)",23,0,ENTRY-LEVEL CONTRACT,2,0.011200000000000002,1717
BRIAN.GIBBONS,"(29, 7, 2013)",25,0,STANDARD CONTRACT,1,0.0086,1717
BRIAN.GIBBONS,"(4, 7, 2014)",26,1,STANDARD CONTRACT,1,0.0109,1717
BRIAN.GIBBONS,"(1, 7, 2015)",27,1,STANDARD CONTRACT,1,0.0084,1717
BRIAN.GIBBONS,"(1, 7, 2017)",29,1,STANDARD CONTRACT,1,0.0087,1717
BRIAN.GIBBONS,"(2, 7, 2018)",30,1,STANDARD CONTRACT,1,0.0126,1717
RASMUS.RISSANEN,"(4, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0098,1718
RASMUS.RISSANEN,"(26, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0083,1718
RASMUS.RISSANEN,"(1, 7, 2015)",23,0,STANDARD CONTRACT,1,0.008100000000000001,1718
ZACH.REDMOND,"(5, 4, 2011)",22,0,ENTRY-LEVEL CONTRACT,2,0.010700000000000001,1719
ZACH.REDMOND,"(20, 7, 2013)",24,0,STANDARD CONTRACT,1,0.0111,1719
ZACH.REDMOND,"(1, 7, 2014)",25,1,STANDARD CONTRACT,2,0.0109,1719
ZACH.REDMOND,"(1, 7, 2016)",27,1,STANDARD CONTRACT,2,0.0084,1719
QUINTON.HOWDEN,"(6, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0152,1720
QUINTON.HOWDEN,"(15, 7, 2015)",23,0,STANDARD CONTRACT,1,0.011899999999999999,1720
QUINTON.HOWDEN,"(1, 7, 2016)",24,1,STANDARD CONTRACT,1,0.0089,1720
GREG.MCKEGG,"(6, 4, 2011)",18,0,ENTRY-LEVEL CONTRACT,3,0.0116,1721
GREG.MCKEGG,"(8, 7, 2015)",23,0,STANDARD CONTRACT,1,0.0098,1721
GREG.MCKEGG,"(28, 6, 2016)",24,1,STANDARD CONTRACT,1,0.0096,1721
GREG.MCKEGG,"(1, 7, 2017)",25,1,STANDARD CONTRACT,1,0.0087,1721
GREG.MCKEGG,"(11, 7, 2018)",26,0,STANDARD CONTRACT,1,0.009000000000000001,1721
CARTER.CAMPER,"(6, 4, 2011)",22,0,ENTRY-LEVEL CONTRACT,2,0.0105,1722
CARTER.CAMPER,"(8, 7, 2013)",25,0,STANDARD CONTRACT,1,0.0086,1722
CARTER.CAMPER,"(2, 7, 2014)",25,1,STANDARD CONTRACT,1,0.0087,1722
CARTER.CAMPER,"(1, 7, 2015)",26,1,STANDARD CONTRACT,1,0.008100000000000001,1722
CARTER.CAMPER,"(1, 7, 2016)",27,1,STANDARD CONTRACT,1,0.0079,1722
ANDRE.PETERSSON,"(8, 4, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.011399999999999999,1723
PATRICK.CANNONE,"(8, 4, 2011)",24,0,ENTRY-LEVEL CONTRACT,1,0.009300000000000001,1724
PATRICK.CANNONE,"(12, 5, 2012)",25,0,STANDARD CONTRACT,2,0.0097,1724
PATRICK.CANNONE,"(7, 7, 2014)",27,1,STANDARD CONTRACT,1,0.008,1724
PATRICK.CANNONE,"(1, 7, 2015)",28,1,STANDARD CONTRACT,1,0.008100000000000001,1724
PATRICK.CANNONE,"(1, 7, 2016)",29,1,STANDARD CONTRACT,1,0.008199999999999999,1724
PATRICK.CANNONE,"(27, 6, 2017)",30,1,STANDARD CONTRACT,1,0.0087,1724
TYLER.RANDELL,"(16, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0101,1725
TYLER.RANDELL,"(18, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0083,1725
TYLER.RANDELL,"(18, 6, 2015)",24,0,STANDARD CONTRACT,1,0.0087,1725
TYLER.RANDELL,"(1, 7, 2016)",25,1,STANDARD CONTRACT,1,0.008199999999999999,1725
TYLER.RANDELL,"(1, 7, 2017)",26,1,STANDARD CONTRACT,1,0.009300000000000001,1725
PHILIP.SAMUELSSON,"(16, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0105,1726
PHILIP.SAMUELSSON,"(10, 7, 2014)",22,0,STANDARD CONTRACT,1,0.008,1726
PHILIP.SAMUELSSON,"(14, 7, 2015)",23,0,STANDARD CONTRACT,1,0.0084,1726
PHILIP.SAMUELSSON,"(2, 7, 2016)",24,1,STANDARD CONTRACT,1,0.008199999999999999,1726
PHILIP.SAMUELSSON,"(28, 6, 2017)",25,1,STANDARD CONTRACT,1,0.0087,1726
CURTIS.HAMILTON,"(18, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.013500000000000002,1727
CURTIS.HAMILTON,"(15, 7, 2014)",22,0,STANDARD CONTRACT,1,0.0105,1727
ALEX.PETROVIC,"(18, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0139,1728
ALEX.PETROVIC,"(15, 7, 2015)",23,0,STANDARD CONTRACT,2,0.0144,1728
ALEX.PETROVIC,"(30, 6, 2017)",25,0,STANDARD CONTRACT,1,0.024700000000000003,1728
ALEX.PETROVIC,"(6, 7, 2018)",26,0,STANDARD CONTRACT,1,0.0245,1728
JUSTIN.FONTAINE,"(19, 4, 2011)",23,0,ENTRY-LEVEL CONTRACT,2,0.01,1729
JUSTIN.FONTAINE,"(18, 7, 2013)",25,0,STANDARD CONTRACT,1,0.009300000000000001,1729
JUSTIN.FONTAINE,"(29, 7, 2014)",26,0,STANDARD CONTRACT,2,0.014499999999999999,1729
JUSTIN.FONTAINE,"(15, 10, 2016)",28,1,STANDARD CONTRACT,1,0.008199999999999999,1729
BRETT.BULMER,"(21, 4, 2011)",18,0,ENTRY-LEVEL CONTRACT,3,0.013600000000000001,1730
BRETT.BULMER,"(16, 8, 2015)",23,0,STANDARD CONTRACT,1,0.0084,1730
JOHN.MCFARLAND,"(21, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0139,1731
JOHN.MCFARLAND,"(15, 7, 2015)",23,0,STANDARD CONTRACT,1,0.011899999999999999,1731
PATRIK.NEMETH,"(21, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0134,1732
PATRIK.NEMETH,"(17, 6, 2015)",23,0,STANDARD CONTRACT,2,0.0123,1732
PATRIK.NEMETH,"(1, 7, 2017)",25,0,STANDARD CONTRACT,1,0.0126,1732
PATRIK.NEMETH,"(1, 8, 2018)",26,0,STANDARD CONTRACT,1,0.031400000000000004,1732
MARTIN.MARINCIN,"(25, 4, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0128,1733
MARTIN.MARINCIN,"(9, 7, 2015)",23,0,STANDARD CONTRACT,1,0.0096,1733
MARTIN.MARINCIN,"(29, 7, 2016)",24,0,STANDARD CONTRACT,2,0.0171,1733
MARTIN.MARINCIN,"(1, 7, 2018)",26,0,STANDARD CONTRACT,1,0.0101,1733
ANTON.LANDER,"(28, 4, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0148,1734
ANTON.LANDER,"(26, 5, 2014)",23,0,STANDARD CONTRACT,1,0.0087,1734
ANTON.LANDER,"(2, 4, 2015)",23,0,STANDARD CONTRACT,2,0.013500000000000002,1734
ROMAN.HORAK,"(6, 5, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0095,1735
RAPHAEL.DIAZ,"(12, 5, 2011)",25,0,ENTRY-LEVEL CONTRACT,1,0.013999999999999999,1736
RAPHAEL.DIAZ,"(13, 7, 2012)",26,0,STANDARD CONTRACT,2,0.0204,1736
RAPHAEL.DIAZ,"(5, 10, 2014)",28,1,STANDARD CONTRACT,1,0.0101,1736
RAPHAEL.DIAZ,"(1, 7, 2015)",29,1,STANDARD CONTRACT,1,0.0098,1736
RICHARD.PANIK,"(12, 5, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0125,1737
RICHARD.PANIK,"(11, 7, 2014)",23,0,STANDARD CONTRACT,1,0.010700000000000001,1737
RICHARD.PANIK,"(1, 7, 2015)",24,0,STANDARD CONTRACT,1,0.0134,1737
RICHARD.PANIK,"(15, 6, 2016)",25,0,STANDARD CONTRACT,1,0.012,1737
RICHARD.PANIK,"(11, 5, 2017)",26,0,STANDARD CONTRACT,2,0.0384,1737
ETHAN.WEREK,"(15, 5, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.012199999999999999,1738
ZACH.SILL,"(16, 5, 2011)",22,0,ENTRY-LEVEL CONTRACT,2,0.009000000000000001,1739
ZACH.SILL,"(9, 7, 2013)",25,0,STANDARD CONTRACT,1,0.0086,1739
ZACH.SILL,"(5, 7, 2014)",26,1,STANDARD CONTRACT,1,0.008,1739
ZACH.SILL,"(15, 7, 2015)",27,1,STANDARD CONTRACT,1,0.008100000000000001,1739
ZACH.SILL,"(30, 6, 2016)",28,1,STANDARD CONTRACT,2,0.0084,1739
ALEXEI.EMELIN,"(17, 5, 2011)",25,0,ENTRY-LEVEL CONTRACT,1,0.015300000000000001,1740
ALEXEI.EMELIN,"(30, 6, 2012)",26,0,STANDARD CONTRACT,2,0.0333,1740
ALEXEI.EMELIN,"(1, 11, 2013)",27,1,STANDARD CONTRACT,4,0.0638,1740
CHRISTIAN.THOMAS,"(19, 5, 2011)",18,0,ENTRY-LEVEL CONTRACT,3,0.0141,1741
CHRISTIAN.THOMAS,"(1, 7, 2015)",23,0,STANDARD CONTRACT,1,0.0084,1741
CHRISTIAN.THOMAS,"(1, 7, 2016)",24,1,STANDARD CONTRACT,1,0.0079,1741
EMERSON.ETEM,"(19, 5, 2011)",18,0,ENTRY-LEVEL CONTRACT,3,0.0152,1742
EMERSON.ETEM,"(14, 7, 2015)",22,0,STANDARD CONTRACT,1,0.011699999999999999,1742
EMERSON.ETEM,"(27, 6, 2016)",23,0,STANDARD CONTRACT,1,0.0106,1742
EMERSON.ETEM,"(6, 7, 2017)",24,1,STANDARD CONTRACT,1,0.0113,1742
PETTERI.NOKELAINEN,"(2, 7, 2008)",22,0,STANDARD CONTRACT,2,0.015,1743
PETTERI.NOKELAINEN,"(30, 7, 2009)",23,0,STANDARD CONTRACT,1,0.0167,1743
PETTERI.NOKELAINEN,"(22, 5, 2011)",25,0,STANDARD CONTRACT,1,0.0086,1743
PETTERI.NOKELAINEN,"(28, 6, 2012)",26,0,STANDARD CONTRACT,1,0.0096,1743
LINDEN.VEY,"(23, 5, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.013300000000000001,1744
LINDEN.VEY,"(15, 7, 2014)",22,0,STANDARD CONTRACT,1,0.010700000000000001,1744
LINDEN.VEY,"(29, 6, 2015)",23,0,STANDARD CONTRACT,1,0.013999999999999999,1744
LINDEN.VEY,"(5, 7, 2016)",24,1,STANDARD CONTRACT,1,0.0096,1744
JOHAN.LARSSON,"(24, 5, 2011)",18,0,ENTRY-LEVEL CONTRACT,3,0.0134,1745
JOHAN.LARSSON,"(17, 7, 2015)",22,0,STANDARD CONTRACT,1,0.011000000000000001,1745
JOHAN.LARSSON,"(29, 4, 2016)",23,0,STANDARD CONTRACT,1,0.013000000000000001,1745
JOHAN.LARSSON,"(8, 7, 2017)",24,0,STANDARD CONTRACT,2,0.0197,1745
KENNY.RYAN,"(26, 5, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0116,1746
FREDDIE.HAMILTON,"(26, 5, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0109,1747
FREDDIE.HAMILTON,"(20, 9, 2015)",23,0,STANDARD CONTRACT,1,0.009399999999999999,1747
FREDDIE.HAMILTON,"(22, 9, 2016)",24,0,STANDARD CONTRACT,2,0.0084,1747
JOONAS.NATTINEN,"(26, 5, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0098,1748
VICTOR.BARTLEY,"(26, 5, 2011)",23,0,ENTRY-LEVEL CONTRACT,2,0.0084,1749
VICTOR.BARTLEY,"(19, 6, 2013)",25,0,STANDARD CONTRACT,3,0.0104,1749
VICTOR.BARTLEY,"(1, 7, 2016)",28,1,STANDARD CONTRACT,1,0.0089,1749
ADAM.ALMQUIST,"(28, 5, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0104,1750
BYRON.FROESE,"(31, 5, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0101,1751
BYRON.FROESE,"(3, 7, 2015)",24,0,STANDARD CONTRACT,2,0.008100000000000001,1751
BYRON.FROESE,"(1, 7, 2017)",26,1,STANDARD CONTRACT,2,0.0087,1751
ANDREJ.NESTRASIL,"(31, 5, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.01,1752
ANDREJ.NESTRASIL,"(17, 7, 2014)",23,0,STANDARD CONTRACT,1,0.008,1752
ANDREJ.NESTRASIL,"(29, 6, 2015)",24,0,STANDARD CONTRACT,2,0.0128,1752
TIM.ERIXON,"(1, 6, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0152,1753
TIM.ERIXON,"(15, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0087,1753
TIM.ERIXON,"(23, 6, 2015)",24,0,STANDARD CONTRACT,1,0.008199999999999999,1753
TIM.ERIXON,"(27, 6, 2016)",25,0,STANDARD CONTRACT,1,0.0079,1753
JORDAN.SZWARZ,"(1, 6, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.0103,1754
JORDAN.SZWARZ,"(17, 7, 2014)",23,0,STANDARD CONTRACT,2,0.0091,1754
JORDAN.SZWARZ,"(1, 7, 2017)",26,1,STANDARD CONTRACT,1,0.0087,1754
JORDAN.SZWARZ,"(30, 3, 2018)",26,1,STANDARD CONTRACT,1,0.0087,1754
BLAKE.PARLETT,"(2, 6, 2011)",22,0,ENTRY-LEVEL CONTRACT,2,0.009000000000000001,1755
BLAKE.PARLETT,"(19, 7, 2013)",24,0,STANDARD CONTRACT,1,0.009000000000000001,1755
BLAKE.PARLETT,"(2, 7, 2014)",25,0,STANDARD CONTRACT,1,0.0083,1755
BRANDON.BURLON,"(2, 6, 2011)",21,0,ENTRY-LEVEL CONTRACT,3,0.011200000000000002,1756
BRANDON.BURLON,"(23, 7, 2014)",24,0,STANDARD CONTRACT,2,0.008199999999999999,1756
JOAKIM.LINDSTROM,"(3, 2, 2006)",22,0,ENTRY-LEVEL CONTRACT,2,0.0167,1757
JOAKIM.LINDSTROM,"(10, 7, 2007)",23,0,STANDARD CONTRACT,1,0.0104,1757
JOAKIM.LINDSTROM,"(27, 8, 2008)",24,0,STANDARD CONTRACT,1,0.0088,1757
JOAKIM.LINDSTROM,"(15, 6, 2011)",27,1,STANDARD CONTRACT,1,0.0101,1757
JOAKIM.LINDSTROM,"(28, 5, 2014)",30,1,STANDARD CONTRACT,1,0.0109,1757
SEBASTIAN.WANNSTROM,"(16, 6, 2011)",20,0,ENTRY-LEVEL CONTRACT,3,0.013000000000000001,1758
SEBASTIAN.WANNSTROM,"(8, 7, 2014)",23,0,STANDARD CONTRACT,1,0.0087,1758
JUSTIN.SHUGG,"(18, 6, 2011)",19,0,ENTRY-LEVEL CONTRACT,3,0.0104,1759
JUSTIN.SHUGG,"(14, 7, 2014)",22,0,STANDARD CONTRACT,1,0.0087,1759
JUSTIN.SHUGG,"(12, 7, 2015)",23,0,STANDARD CONTRACT,1,0.0084,1759
PATRICK.BORDELEAU,"(24, 6, 2011)",25,0,STANDARD CONTRACT,1,0.008199999999999999,1760
PATRICK.BORDELEAU,"(25, 6, 2012)",26,0,STANDARD CONTRACT,1,0.008199999999999999,1760
PATRICK.BORDELEAU,"(6, 6, 2013)",27,1,STANDARD CONTRACT,3,0.015600000000000001,1760
SHELDON.SOURAY,"(13, 9, 2004)",28,1,STANDARD CONTRACT,3,0.0594,1761
SHELDON.SOURAY,"(12, 7, 2007)",30,1,STANDARD CONTRACT,5,0.1074,1761
SHELDON.SOURAY,"(1, 7, 2011)",34,1,STANDARD CONTRACT,1,0.025699999999999997,1761
SHELDON.SOURAY,"(1, 7, 2012)",35,1,35+ CONTRACT,3,0.0611,1761
MICHEL.OUELLET,"(1, 7, 2007)",25,1,STANDARD CONTRACT,2,0.024900000000000002,1762
MICHEL.OUELLET,"(1, 7, 2011)",29,1,STANDARD CONTRACT,1,0.008199999999999999,1762
MIKE.COMMODORE,"(27, 7, 2004)",24,1,STANDARD CONTRACT,1,0.0115,1763
MIKE.COMMODORE,"(1, 7, 2006)",26,0,STANDARD CONTRACT,2,0.028399999999999998,1763
MIKE.COMMODORE,"(1, 7, 2008)",28,1,STANDARD CONTRACT,5,0.0661,1763
MIKE.COMMODORE,"(1, 7, 2011)",31,1,STANDARD CONTRACT,1,0.015600000000000001,1763
JOE.PISKULA,"(15, 7, 2009)",25,0,STANDARD CONTRACT,1,0.011399999999999999,1764
JOE.PISKULA,"(1, 7, 2011)",26,1,STANDARD CONTRACT,2,0.008199999999999999,1764
JOE.PISKULA,"(17, 6, 2013)",28,1,STANDARD CONTRACT,1,0.0086,1764
JOE.PISKULA,"(4, 7, 2014)",29,1,STANDARD CONTRACT,1,0.008,1764
JOE.PISKULA,"(1, 7, 2015)",30,1,STANDARD CONTRACT,1,0.0084,1764
CAM.BARKER,"(22, 8, 2005)",19,0,ENTRY-LEVEL CONTRACT,3,0.0252,1765
